# BJD       ,   RV model,    model pl_1,    model pl_2,    GP model mu,   GP model var,   GP model std,   
2452432.60519,-6085.12137, -20.59651,-6064.52486,   5.66451,  36.60699,   6.05037
2452433.95037,-6066.70702, -20.11418,-6046.59283,   6.00320,  36.56782,   6.04713
2452435.29555,-6048.07265, -19.62729,-6028.44537,   6.33907,  36.49574,   6.04117
2452436.64074,-6029.22103, -19.13603,-6010.08500,   6.67156,  36.38845,   6.03228
2452437.98592,-6010.15484, -18.64060,-5991.51425,   7.00013,  36.24388,   6.02029
2452439.33110,-5990.87676, -18.14117,-5972.73558,   7.32423,  36.06025,   6.00502
2452440.67628,-5971.38940, -17.63794,-5953.75145,   7.64333,  35.83607,   5.98632
2452442.02147,-5951.69534, -17.13107,-5934.56427,   7.95690,  35.57017,   5.96407
2452443.36665,-5931.79713, -16.62073,-5915.17640,   8.26445,  35.26167,   5.93815
2452444.71183,-5911.69728, -16.10709,-5895.59019,   8.56546,  34.91006,   5.90847
2452446.05701,-5891.39824, -15.59029,-5875.80796,   8.85945,  34.51514,   5.87496
2452447.40220,-5870.90247, -15.07050,-5855.83197,   9.14594,  34.07708,   5.83756
2452448.74738,-5850.21235, -14.54786,-5835.66449,   9.42448,  33.59639,   5.79624
2452450.09256,-5829.33023, -14.02251,-5815.30772,   9.69461,  33.07395,   5.75100
2452451.43774,-5808.25846, -13.49460,-5794.76385,   9.95590,  32.51096,   5.70184
2452452.78293,-5786.99931, -12.96427,-5774.03504,  10.20795,  31.90899,   5.64880
2452454.12811,-5765.55504, -12.43164,-5753.12341,  10.45036,  31.26991,   5.59195
2452455.47329,-5743.92788, -11.89684,-5732.03104,  10.70843,  30.85397,   5.55463
2452456.81847,-5722.12003, -11.36001,-5710.76002,  10.95800,  30.41902,   5.51534
2452458.16366,-5700.13363, -10.82126,-5689.31237,  11.19673,  29.94660,   5.47235
2452459.50884,-5677.97081, -10.28072,-5667.69009,  11.42425,  29.43818,   5.42570
2452460.85402,-5655.63368,  -9.73851,-5645.89517,  11.64019,  28.89558,   5.37546
2452462.19921,-5633.12431,  -9.19475,-5623.92956,  11.84422,  28.32092,   5.32174
2452463.54439,-5610.44472,  -8.64954,-5601.79517,  12.03603,  27.71664,   5.26466
2452464.88957,-5587.59692,  -8.10302,-5579.49390,  12.21533,  27.08546,   5.20437
2452466.23475,-5564.58291,  -7.55529,-5557.02762,  12.38184,  26.43038,   5.14105
2452467.57994,-5541.40463,  -7.00646,-5534.39817,  12.53533,  25.75464,   5.07490
2452468.92512,-5518.06400,  -6.45666,-5511.60735,  12.67558,  25.06170,   5.00617
2452470.27030,-5494.56294,  -5.90598,-5488.65695,  12.80240,  24.35521,   4.93510
2452471.61548,-5470.90330,  -5.35456,-5465.54874,  12.91563,  23.63901,   4.86200
2452472.96067,-5447.08694,  -4.80249,-5442.28445,  13.01511,  22.91706,   4.78718
2452474.30585,-5423.11569,  -4.24991,-5418.86578,  13.10074,  22.19344,   4.71099
2452475.65103,-5398.99134,  -3.69692,-5395.29441,  13.17244,  21.47230,   4.63382
2452476.99621,-5374.71567,  -3.14365,-5371.57202,  13.23014,  20.75783,   4.55608
2452478.34140,-5350.29043,  -2.59022,-5347.70022,  13.27381,  20.05425,   4.47820
